b_cate,m_cate,s_href,s_cate,book_img,book_name,book_url,book_desc,book_price,book_author,book_publish_data,book_press,book_comment
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/25/32/1114268389-1_b_1.jpg, 原装正版 义务教育教科书 英语（一年级起点） 四年级下册 多媒体同步学习光盘 4CD-ROM 英语学习 英语教学 光盘 ,http://product.dangdang.com/1114268389.html,,¥90.00,,None,,6条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/39/4/1242775947-1_b_1.jpg, 人教版新课标 八年级物理下册 8VCD ,http://product.dangdang.com/1242775947.html,,¥108.00,彭梦华,2012-03-01,人民教育出版社,12条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/67/21/1290585847-1_b_3.jpg, 地球科学概论(第2版) 浙江大学出版社 【文轩正版图书】,http://product.dangdang.com/1290585847.html,,¥26.20,杨树锋,2001-09-01,浙江大学出版社,37条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m8.ddimg.cn/98/8/1026382598-1_b_1.jpg, 现货包发票正版央视中国诗词大会一 二季全集11DVD光盘D9少儿古诗词高清9787799836232 正版现货包发票,http://product.dangdang.com/1026382598.html,,¥170.00,其他,2017-05-01,中国国际电视总公司,4条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/80/24/1113561089-1_b_1.jpg, 原装正版 义务教育教科书 英语（一年级起点） 三年级下册 多媒体同步学习光盘 4CD-ROM 教学教辅 英语学习 英语 ,http://product.dangdang.com/1113561089.html,,¥90.00,,None,,8条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m3.ddimg.cn/10/5/22877623-1_b_2.jpg, 义务教育课程标准（2011年版）示范课例——初中数学 统计与概率教学（3DVD） ,http://product.dangdang.com/22877623.html,,¥89.30,,None,,9条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/0/21/1247880447-1_b_1.jpg, 人教版新课标 小学语文 五年级语文上册 8VCD ,http://product.dangdang.com/1247880447.html,,¥105.84,王欢,2015-03-03,人民教育出版社,11条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/56/25/1463198177-1_b_1.jpg, 小学四年级 语文+数学+英语（上册）人教版教程 同步教材18VCD ,http://product.dangdang.com/1463198177.html,,¥358.00,,2017-01-04,无,3条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m1.ddimg.cn/25/23/1159631971-1_b_2.jpg, 【正版包发票】机械制造(加工)企业设备安全管理与隐患排查 2DVD 视频音像光盘影碟片 ,http://product.dangdang.com/1159631971.html,,¥243.00,福安美,2016-04-06,福安美（北京）科技发展,2条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/21/21/1043610699-1_b_1.jpg, 思维导图伴你学 高中英语 导图+手册(DVD扫码看视频) 特别说明：新版的里面没有DVD光盘了，扫码看视频，需要优惠码的请联系客服，谢谢！!!,http://product.dangdang.com/1043610699.html,,¥55.00,廖阔,2014-10-01,北京大学音像出版社,26条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/46/1/1090655920-1_b_1.jpg, 四快超强注意力训练系统 四快高效学习法四快学习法软件推荐 原装正版，闪电发货,http://product.dangdang.com/1090655920.html,,¥359.00,,2014-06-04,深圳尚高科技,4条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/89/5/1416688010-1_b_1.jpg, 神秘日志系列全套12册魔术幻象 7-10-12-15岁儿童3d立体故事科普百科全书漫画 恐龙书籍 奇趣大生物魔法世界未 神秘日志系列全套,http://product.dangdang.com/1416688010.html,,¥1508,王旭华,2018-12-06,未来出版社,1条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/89/32/1208220047-1_b_1.jpg, 新华书店正版 大音 活力英语 小学英语阅读 名师伴读 三年级 赵淑红编写 书+1CD ,http://product.dangdang.com/1208220047.html,,¥14.60,赵淑红,2016-01-25,广东大音音像出版社,7条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m4.ddimg.cn/89/32/1225469114-1_b_1.jpg, 升级版 思维导图伴你学 初中语文+数学+英语 3DVD 增值税普通发票，原装正版，现货发售，现货发售，现货发售，现货发售，现货发行。,http://product.dangdang.com/1225469114.html,,¥158.00,马艳霞,2019-01-03,北京大学出版社,2条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m2.ddimg.cn/91/8/1245373462-1_b_1.jpg, 儿童故事CD光盘碟片车载幼儿中华中国成语寓言童话正版卡通动画 美好的故事将会一直陪伴在我们左右，影响我们的生活，让我们受益一生！ 本店销售产品均为正版，请您放心购买！如有疑问可联系在线客服或拨打电话01062604095,http://product.dangdang.com/1245373462.html,,¥78.00,,2015-10-07,广东音像出版社,13条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/46/24/1208215747-1_b_1.jpg, 新华书店正版 大音 小学英语阅读 名师伴读 6年级 六年级 赵淑红编写 内含光盘一张 ,http://product.dangdang.com/1208215747.html,,¥15.00,,2016-01-25,广东大音音像出版社,20条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/24/1/1248189747-1_b_1.jpg, 人教版小学英语PEP 三年级英语上册 4VCD ,http://product.dangdang.com/1248189747.html,,¥55.00,,2014-03-01,其他出版社,102条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/69/3/1040506899-1_b_1.jpg, 思维导图伴你学 高中语文 导图+手册(DVD扫码看视频) 特别说明：新版的里面没有DVD光盘了，扫码看视频，需要优惠码的请联系客服，谢谢！!!,http://product.dangdang.com/1040506899.html,,¥55.00,王小力,2014-10-01,北京大学音像出版社,21条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m2.ddimg.cn/42/13/1139517762-1_b_1.jpg, 放牛班的春天 DTS DVD 经典电影光盘碟片 法语/普通话 影音珍藏 DTS 法语/谱通话 本店销售产品均为正版，请您放心购买！如有疑问可联系在线客服或拨打电话01062604095,http://product.dangdang.com/1139517762.html,,¥42.00,,2014-10-08,广东音像出版社,13条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/50/0/1465474577-1_b_1.jpg, 初中七+八+九年级 作文全集 人教版教材 同步教程光碟 12VCD ,http://product.dangdang.com/1465474577.html,,¥298.00,人教,2017-01-04,人教,0条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/12/10/1030049670-1_b_2.jpg, 正版 人教版小学生PEP英语五年级英语下册 6VCD视频教材光盘 6张碟 视频教材 人民教育出版 正版同步,http://product.dangdang.com/1030049670.html,,¥116.00,小学教辅,2016-12-31,人民教育电子音像出版社,11条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/94/33/1044962617-1_b_2.jpg, 初中英语7天会系列全套/初中英语词汇7周会/初中英语语法7天会/初中英语写作7天会/初中英语阅读技巧7天会/初中英语完 特别说明：新版的里面没有DVD光盘了，扫码看视频，需要优惠码的请联系客服，谢谢！！！,http://product.dangdang.com/1044962617.html,,¥145.00,易仁荣,2016-08-01,现代教育出版社,4条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m2.ddimg.cn/2/5/1110853262-1_b_1.jpg, 正版 音乐之声 盒装DVD D9奥斯卡电影经典歌舞片光盘碟片DTS 正版高清 中英双语切换 亲子家庭影片 本店销售产品均为正版，请您放心购买！如有疑问可联系在线客服或拨打电话01062604095,http://product.dangdang.com/1110853262.html,,¥68.00,,2013-10-01,广州音像出版社,17条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/17/18/1195314137-1_b_3.jpg, 成本会计(第5版) 立信会计出版社 【文轩正版图书】,http://product.dangdang.com/1195314137.html,,¥24.10,,2012-03-01,立信会计出版社,5条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/35/26/1068490799-1_b_1.jpg, 思维导图伴你学 初中化学 导图+手册(DVD扫码看视频) 特别说明：新版的里面没有DVD光盘了，扫码看视频，需要优惠码的请联系客服，谢谢！!!,http://product.dangdang.com/1068490799.html,,¥55.00,张小平,2014-10-01,北京大学音像出版社,11条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m1.ddimg.cn/55/1/1297154881-1_b_2.jpg, 原装正版 动漫课堂 八年级思想品德 配人教版上下册2DVD ,http://product.dangdang.com/1297154881.html,,¥158.00,,2016-04-13,中国青少年音像出版社,1条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/81/21/1152933489-1_b_1.jpg, 原装正版 义务教育教科书 英语（一年级起点） 一年级上册 多媒体同步学习光盘（4CD-ROM）教学教辅 英语学习 小学 ,http://product.dangdang.com/1152933489.html,,¥98.00,,None,,42条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/90/9/1403560710-1_b_1.jpg, 沈石溪动物小说全集 品藏书系全套8册 沈石溪的书全系列 小学生四年级 六年级课外书 阅读书籍畅销四五 金蟒蛇牧羊豹 正 金蟒蛇牧羊豹,http://product.dangdang.com/1403560710.html,,¥118.00,沈石溪,2018-12-03,北京少年儿童出版社,14条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/7/0/1426787710-1_b_1.jpg, 世界十大名著全套10册原著红与黑巴黎圣母院书正版复活书籍飘傲慢与偏见呼啸山庄外国名家小说青少初中生畅销书排行榜经典文学 世界十大名著全套,http://product.dangdang.com/1426787710.html,,¥128.00,斯丹达尔,2018-12-13,华东师范大学出版社,8条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m8.ddimg.cn/92/20/1070050898-1_b_3.jpg, 包邮正版原装包发票陈安之成功学书籍全集光盘2018销售技巧训练宝典视频21本全套8张光盘 8张光盘 7CD+1VCD,http://product.dangdang.com/1070050898.html,,¥370.00,陈安之,2017-08-01,其他,27条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/34/25/1512424420-1_b_1.jpg, 思维导图作文法小学生作文起步+小学生作文全能辅导(共两册)1-6年级精选优秀作文 儿童作文技巧教辅教材书籍(扫码看视频 多联想 理思路 读范文 勤积累 写作文太简单,http://product.dangdang.com/1512424420.html,,¥54.80,李三三,2018-06-10,现代教育出版社,1条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/37/12/1353284299-1_b_1.jpg, 北大版模型解题法初中数学物理化学(15DVD+手册+模型卡片)通用解题方法中考辅导复习资料视频光盘碟片 通用解题方法 提高解题效率 快速提高成绩,http://product.dangdang.com/1353284299.html,,¥1188,专家团,2014-01-01,北京大学音像出版社,3条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/85/11/1403570110-1_b_1.jpg, 书籍套装6册 沈石溪动物小说全集 全套系列正版书 六年级经典 品藏书系的书全系列 四五 小学生阅读课外书必读新写的书 石溪中外动物小说世界,http://product.dangdang.com/1403570110.html,,¥112.00,沈石溪约瑟夫·鲁德亚德,2018-12-03,中央广播电视大学出版社,8条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/81/3/1419261210-1_b_1.jpg, 4册八年级教育部推荐 红星照耀中国昆虫记长征原著全套书正版初中生上初二语文课外阅读书籍必读版的名著红心闪耀和西行漫记耀 全套4册课外阅读书籍,http://product.dangdang.com/1419261210.html,,¥143.00,,2018-12-10,人民教育出版社,5条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m8.ddimg.cn/38/1/1310877848-1_b_2.jpg, 富爸爸穷爸爸全套系列 全套十册20周年纪念版 财务自由之路 21世纪的生意 女人一定要有钱 全新修订版个人理财书籍金融 原装正版，闪电发货，正规机打增值税发票,http://product.dangdang.com/1310877848.html,,¥490.00,易仁荣,2018-03-01,北京大学音像出版社,2条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/31/36/1415776657-1_b_4.jpg, 水轮机 黄河水利出版社 【文轩正版图书】,http://product.dangdang.com/1415776657.html,,¥26.40,袁俊森万晓丹,2017-07-01,黄河水利出版社,7条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m3.ddimg.cn/70/4/24028063-1_b_2.jpg, 诗意语文教学艺术 ,http://product.dangdang.com/24028063.html,,¥238.00,,None,,9条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/88/25/1517236270-1_b_1.jpg, 修订版新编党员实用手册 华文出版社 党务工作者工作学习培训教材参考工具书 党建读物 正规机打增值税普通发票 全新正版未拆封 满1000元 送16G U盘！！,http://product.dangdang.com/1517236270.html,,¥20.00,,2018-12-20,华文出版社,1条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m9.ddimg.cn/38/23/1152236189-1_b_1.jpg, 原装正版 新版 中日交流 标准日本语 初级 广播讲座 4MP3 日语学习 车载CD ,http://product.dangdang.com/1152236189.html,,¥48.50,,None,,11条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m7.ddimg.cn/14/5/1389014267-1_b_2.jpg, 2019年新版本科大学生士兵提干优秀士兵中选拔干部仿真模拟卷答案含解析 带有答案含解析,http://product.dangdang.com/1389014267.html,,¥119.00,,2019-04-01,长征出版社,35条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/10/12/1512424000-1_b_1.jpg, 高中英语语法7天会 易仁荣 模块学习法快速提高外语复习技巧书(扫码看视频) 特别说明：新版的里面没有DVD光盘了，扫码看视频，需要优惠码的请联系客服，谢谢！！！,http://product.dangdang.com/1512424000.html,,¥33.00,易仁荣,2016-03-15,现代教育出版社,1条评论
期刊音像,教育音像,http://category.dangdang.com/cp07.11.00.00.00.00.html,教材教辅,http://img3m0.ddimg.cn/96/35/1512423690-1_b_1.jpg, 高中英语词汇7周会 易仁荣 新课标高一高二高三英语单词速记(扫码看视频) 特别说明：新版的里面没有DVD光盘了，扫码看视频，需要优惠码的请联系客服，谢谢！！！,http://product.dangdang.com/1512423690.html,,¥54.00,易仁荣,2016-03-15,现代教育出版社,1条评论
